ID,person_age,person_gender,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_home_ownership,loan_intent,loan_status
10117,23.0,female,High School,22510.0,0.0,3250.0,11.01,0.14,4.0,619.0,No,RENT,PERSONAL,1
12778,22.0,male,Bachelor,51678.0,1.0,10000.0,12.42,0.19,4.0,617.0,No,RENT,EDUCATION,0
25900,27.0,female,High School,129772.0,4.0,24000.0,20.0,0.18,10.0,690.0,No,MORTGAGE,PERSONAL,1
23425,23.0,male,High School,91220.0,2.0,2000.0,5.85,0.02,3.0,640.0,No,RENT,EDUCATION,0
25818,23.0,female,Bachelor,90109.0,0.0,25000.0,10.36,0.28,3.0,653.0,No,RENT,MEDICAL,1
2680,32.0,male,Bachelor,58220.0,9.0,11000.0,7.51,0.19,7.0,720.0,No,RENT,EDUCATION,0
21301,26.0,female,High School,51277.0,0.0,3195.0,15.44,0.06,3.0,656.0,No,MORTGAGE,DEBTCONSOLIDATION,1
7844,39.0,male,High School,49167.0,19.0,6000.0,14.54,0.12,15.0,658.0,No,RENT,PERSONAL,0
21329,28.0,male,Bachelor,111263.0,9.0,15000.0,15.37,0.13,8.0,646.0,No,MORTGAGE,MEDICAL,1
4732,23.0,male,Bachelor,67378.0,0.0,15000.0,14.83,0.22,2.0,682.0,No,RENT,EDUCATION,0
28273,25.0,male,Associate,77723.0,3.0,8000.0,15.28,0.1,4.0,608.0,No,RENT,DEBTCONSOLIDATION,1
11166,23.0,male,High School,120741.0,0.0,10000.0,10.25,0.08,4.0,658.0,No,MORTGAGE,EDUCATION,0
26464,35.0,male,Master,34795.0,12.0,9600.0,13.57,0.28,7.0,649.0,No,RENT,MEDICAL,1
25935,25.0,male,High School,240895.0,2.0,15500.0,11.99,0.06,2.0,659.0,No,MORTGAGE,DEBTCONSOLIDATION,0
14784,23.0,male,Master,18831.0,0.0,6000.0,11.01,0.32,4.0,667.0,No,MORTGAGE,DEBTCONSOLIDATION,1
6787,28.0,male,High School,70809.0,7.0,19000.0,14.09,0.27,8.0,672.0,No,RENT,HOMEIMPROVEMENT,1
24775,25.0,male,Associate,97060.0,5.0,8500.0,7.51,0.09,2.0,634.0,No,MORTGAGE,DEBTCONSOLIDATION,0
2369,22.0,male,Associate,53876.0,0.0,16000.0,16.35,0.3,3.0,642.0,No,RENT,EDUCATION,1
20388,26.0,male,Associate,54004.0,1.0,10000.0,15.46,0.19,3.0,664.0,No,RENT,PERSONAL,1
8694,22.0,female,High School,18417.0,0.0,4000.0,14.61,0.22,2.0,581.0,No,RENT,VENTURE,1
28865,25.0,male,Master,102939.0,2.0,7500.0,11.94,0.07,4.0,697.0,No,MORTGAGE,VENTURE,0
20481,24.0,female,Associate,49231.0,2.0,8173.0,10.26,0.17,3.0,668.0,No,RENT,DEBTCONSOLIDATION,1
23769,31.0,female,Master,24378.0,10.0,2500.0,9.62,0.1,6.0,646.0,No,RENT,EDUCATION,1
28140,26.0,female,Bachelor,25299.0,3.0,3250.0,12.28,0.13,4.0,552.0,No,RENT,PERSONAL,1
738,31.0,female,Associate,32681.0,10.0,6600.0,11.01,0.2,6.0,661.0,No,RENT,MEDICAL,0
28410,40.0,female,Bachelor,13475.0,17.0,3542.0,11.44,0.26,15.0,673.0,No,RENT,EDUCATION,1
608,37.0,female,Associate,36956.0,13.0,12000.0,12.42,0.32,15.0,650.0,No,RENT,VENTURE,1
11076,29.0,female,Bachelor,49551.0,6.0,3392.0,9.12,0.07,6.0,648.0,No,RENT,HOMEIMPROVEMENT,0
12774,22.0,female,High School,110511.0,0.0,12000.0,11.83,0.11,2.0,645.0,No,MORTGAGE,MEDICAL,0
13049,27.0,male,Bachelor,102187.0,5.0,7000.0,7.29,0.07,10.0,600.0,No,MORTGAGE,DEBTCONSOLIDATION,0
20455,24.0,male,High School,88265.0,1.0,2300.0,10.62,0.03,4.0,660.0,No,MORTGAGE,HOMEIMPROVEMENT,0
2475,23.0,male,Bachelor,43841.0,1.0,5000.0,13.22,0.11,4.0,581.0,No,RENT,VENTURE,1
30450,32.0,male,Associate,85227.0,7.0,25000.0,15.95,0.29,10.0,655.0,No,RENT,VENTURE,1
6972,26.0,female,Bachelor,41682.0,3.0,5813.0,12.79,0.14,7.0,623.0,No,MORTGAGE,HOMEIMPROVEMENT,1
19906,25.0,female,Associate,42208.0,4.0,8400.0,11.01,0.2,4.0,663.0,No,RENT,PERSONAL,0
23322,23.0,male,Master,56660.0,0.0,5000.0,7.49,0.09,3.0,608.0,No,MORTGAGE,MEDICAL,1
10193,21.0,male,High School,35131.0,0.0,2500.0,16.77,0.07,2.0,635.0,No,RENT,DEBTCONSOLIDATION,1
10465,23.0,male,Master,77089.0,3.0,20000.0,10.99,0.26,3.0,544.0,No,MORTGAGE,DEBTCONSOLIDATION,1
12244,22.0,male,High School,41724.0,0.0,9600.0,15.69,0.23,3.0,511.0,No,RENT,PERSONAL,1
1656,24.0,female,High School,118417.0,0.0,25000.0,12.61,0.21,2.0,625.0,No,RENT,HOMEIMPROVEMENT,1
25320,34.0,male,Associate,92468.0,10.0,6000.0,11.01,0.06,10.0,627.0,No,RENT,MEDICAL,0
15813,25.0,female,High School,70112.0,2.0,10600.0,14.91,0.15,4.0,641.0,No,RENT,MEDICAL,1
13856,23.0,female,Associate,53457.0,1.0,10000.0,8.49,0.19,4.0,623.0,No,MORTGAGE,PERSONAL,1
15312,30.0,female,Bachelor,144687.0,9.0,4800.0,10.36,0.03,8.0,669.0,No,MORTGAGE,EDUCATION,0
1531,25.0,male,Bachelor,38493.0,5.0,12250.0,11.36,0.32,3.0,577.0,No,MORTGAGE,PERSONAL,1
2199,23.0,male,Bachelor,102017.0,0.0,15000.0,6.03,0.15,4.0,664.0,No,RENT,EDUCATION,0
3070,35.0,male,Associate,36919.0,15.0,1500.0,7.29,0.04,8.0,695.0,No,RENT,MEDICAL,1
27371,32.0,female,Bachelor,32484.0,8.0,2432.0,13.6,0.07,11.0,700.0,No,RENT,EDUCATION,0
28463,23.0,male,Master,55211.0,2.0,5600.0,11.71,0.1,3.0,674.0,No,MORTGAGE,MEDICAL,0
5649,25.0,male,High School,59373.0,0.0,12000.0,8.64,0.2,5.0,604.0,No,RENT,VENTURE,0
25825,35.0,female,Bachelor,26232.0,10.0,1484.0,11.09,0.06,11.0,629.0,No,RENT,MEDICAL,0
11890,29.0,male,Bachelor,96834.0,7.0,4500.0,6.76,0.05,10.0,582.0,No,MORTGAGE,HOMEIMPROVEMENT,0
4964,24.0,male,Master,106649.0,3.0,25000.0,18.84,0.23,2.0,619.0,No,MORTGAGE,DEBTCONSOLIDATION,1
11885,29.0,male,Bachelor,74785.0,7.0,6000.0,16.95,0.08,9.0,615.0,No,RENT,MEDICAL,1
9976,45.0,male,High School,54395.0,24.0,20000.0,16.61,0.37,13.0,680.0,No,RENT,VENTURE,1
10852,27.0,female,Associate,39216.0,5.0,15000.0,11.4,0.38,7.0,596.0,No,RENT,EDUCATION,1
17522,32.0,female,High School,142734.0,10.0,8875.0,14.84,0.06,5.0,643.0,No,MORTGAGE,DEBTCONSOLIDATION,1
15505,26.0,male,Associate,87173.0,4.0,16000.0,10.59,0.18,3.0,672.0,No,MORTGAGE,VENTURE,0
2328,33.0,male,Bachelor,58656.0,14.0,6990.0,12.1,0.12,5.0,654.0,No,MORTGAGE,MEDICAL,1
18370,24.0,male,Bachelor,300951.0,2.0,18000.0,12.98,0.06,3.0,671.0,No,RENT,EDUCATION,0
23241,22.0,male,Master,58582.0,1.0,7200.0,9.62,0.12,3.0,696.0,No,RENT,EDUCATION,0
3737,29.0,male,Master,154676.0,6.0,15000.0,9.63,0.1,9.0,651.0,No,RENT,EDUCATION,1
3435,23.0,female,Master,22557.0,0.0,4500.0,12.21,0.2,3.0,712.0,No,RENT,DEBTCONSOLIDATION,1
6635,27.0,female,Bachelor,39394.0,4.0,5000.0,7.41,0.13,3.0,645.0,No,RENT,MEDICAL,0
21904,24.0,male,Bachelor,17683.0,0.0,1000.0,10.0,0.06,4.0,562.0,No,RENT,DEBTCONSOLIDATION,1
30426,22.0,female,Bachelor,65844.0,0.0,12000.0,10.19,0.18,3.0,624.0,No,RENT,DEBTCONSOLIDATION,0
606,21.0,female,Associate,31545.0,0.0,8500.0,13.61,0.27,2.0,679.0,No,RENT,MEDICAL,1
3175,26.0,male,Bachelor,144992.0,2.0,10000.0,14.59,0.07,2.0,631.0,No,MORTGAGE,HOMEIMPROVEMENT,0
26612,34.0,female,Bachelor,65916.0,9.0,9000.0,10.57,0.14,9.0,704.0,No,MORTGAGE,DEBTCONSOLIDATION,0
24366,23.0,male,Master,96024.0,3.0,10000.0,13.99,0.1,3.0,694.0,No,RENT,HOMEIMPROVEMENT,1
4490,22.0,female,High School,73162.0,0.0,15000.0,13.35,0.21,3.0,650.0,No,RENT,MEDICAL,0
14800,23.0,female,High School,48853.0,0.0,9000.0,11.99,0.18,3.0,573.0,No,RENT,PERSONAL,0
14028,24.0,female,Associate,110412.0,2.0,15000.0,6.03,0.14,4.0,682.0,No,MORTGAGE,EDUCATION,0
1582,25.0,male,Associate,72801.0,5.0,10000.0,9.91,0.14,3.0,641.0,No,RENT,VENTURE,0
13446,26.0,female,Master,63535.0,3.0,6500.0,15.68,0.1,3.0,554.0,No,MORTGAGE,DEBTCONSOLIDATION,1
10402,24.0,male,Master,79161.0,2.0,8000.0,9.06,0.1,3.0,640.0,No,RENT,PERSONAL,0
27668,26.0,male,Bachelor,17905.0,5.0,4750.0,10.25,0.27,2.0,637.0,No,RENT,DEBTCONSOLIDATION,1
9884,26.0,male,Associate,37199.0,6.0,7500.0,12.18,0.2,3.0,650.0,No,RENT,PERSONAL,1
18344,28.0,male,Associate,29696.0,8.0,16750.0,14.96,0.56,10.0,677.0,No,RENT,MEDICAL,1
6842,21.0,female,Bachelor,78771.0,0.0,1500.0,7.88,0.02,4.0,592.0,No,MORTGAGE,MEDICAL,0
10451,24.0,female,Associate,100799.0,3.0,3884.0,7.15,0.04,5.0,615.0,No,MORTGAGE,PERSONAL,0
12696,47.0,male,Associate,54281.0,23.0,8000.0,11.01,0.15,12.0,683.0,No,RENT,MEDICAL,1
21988,27.0,female,Bachelor,95039.0,4.0,35000.0,17.77,0.37,7.0,589.0,No,RENT,DEBTCONSOLIDATION,1
1636,26.0,female,Bachelor,60943.0,1.0,4800.0,11.0,0.08,3.0,577.0,No,RENT,VENTURE,0
12845,25.0,female,Associate,48108.0,2.0,8000.0,11.34,0.17,2.0,646.0,No,RENT,PERSONAL,1
25477,28.0,male,High School,156781.0,7.0,13000.0,10.73,0.08,10.0,627.0,No,MORTGAGE,PERSONAL,0
2873,30.0,male,Associate,166437.0,9.0,23975.0,17.93,0.14,6.0,557.0,No,MORTGAGE,EDUCATION,1
14797,22.0,male,High School,60502.0,3.0,6000.0,10.46,0.1,4.0,616.0,No,RENT,DEBTCONSOLIDATION,0
24631,25.0,male,Bachelor,67182.0,2.0,3600.0,13.98,0.05,4.0,629.0,No,RENT,HOMEIMPROVEMENT,0
5283,31.0,male,Associate,37309.0,11.0,15000.0,10.0,0.4,6.0,646.0,No,RENT,HOMEIMPROVEMENT,1
555,30.0,male,Bachelor,94997.0,7.0,25000.0,7.51,0.26,7.0,592.0,No,MORTGAGE,PERSONAL,1
25038,22.0,male,Bachelor,46821.0,0.0,10000.0,13.49,0.21,2.0,594.0,No,RENT,EDUCATION,0
7178,23.0,male,Bachelor,94393.0,0.0,8000.0,12.87,0.08,3.0,604.0,No,MORTGAGE,DEBTCONSOLIDATION,1
18697,30.0,male,Bachelor,145057.0,7.0,15000.0,8.25,0.1,7.0,671.0,No,MORTGAGE,EDUCATION,0
5755,32.0,male,Associate,61203.0,8.0,3500.0,11.01,0.06,6.0,533.0,No,RENT,PERSONAL,0
18832,26.0,male,Associate,151101.0,2.0,24000.0,15.28,0.16,4.0,596.0,No,MORTGAGE,EDUCATION,0
20766,22.0,male,High School,29111.0,0.0,2400.0,9.63,0.08,4.0,668.0,No,MORTGAGE,EDUCATION,0
27811,56.0,male,High School,62424.0,35.0,20000.0,14.0,0.32,19.0,594.0,No,RENT,HOMEIMPROVEMENT,1
17496,24.0,female,Bachelor,44701.0,0.0,13000.0,17.27,0.29,4.0,600.0,No,RENT,EDUCATION,1
22923,28.0,female,High School,20967.0,4.0,2500.0,6.99,0.12,10.0,668.0,No,RENT,PERSONAL,0
30234,29.0,male,Associate,38724.0,6.0,3000.0,11.34,0.08,6.0,667.0,No,RENT,PERSONAL,1
29631,30.0,male,Associate,126983.0,6.0,14000.0,11.49,0.11,6.0,588.0,No,RENT,DEBTCONSOLIDATION,0
7361,22.0,female,Associate,65917.0,1.0,6000.0,8.9,0.09,2.0,644.0,No,MORTGAGE,PERSONAL,0
29574,35.0,male,Master,87166.0,13.0,12800.0,6.62,0.15,10.0,682.0,No,MORTGAGE,MEDICAL,0
16942,23.0,male,High School,108909.0,1.0,10000.0,7.51,0.09,2.0,682.0,No,RENT,VENTURE,0
17747,34.0,female,Master,36328.0,11.0,5000.0,10.36,0.14,7.0,650.0,No,RENT,VENTURE,0
11704,34.0,male,Bachelor,41680.0,9.0,8000.0,17.49,0.19,9.0,587.0,No,RENT,PERSONAL,1
15427,25.0,female,Associate,80364.0,4.0,25000.0,14.49,0.31,2.0,622.0,No,RENT,EDUCATION,1
19035,24.0,female,Bachelor,28862.0,4.0,3500.0,10.78,0.12,5.0,622.0,No,RENT,PERSONAL,0
21123,22.0,female,Master,30882.0,1.0,10000.0,10.37,0.32,4.0,627.0,No,RENT,PERSONAL,1
29533,43.0,male,High School,37011.0,21.0,11525.0,13.57,0.31,17.0,588.0,No,RENT,PERSONAL,1
20877,30.0,female,Bachelor,121840.0,5.0,20051.0,18.21,0.16,6.0,692.0,No,RENT,DEBTCONSOLIDATION,1
16836,26.0,male,Master,144886.0,4.0,10000.0,12.73,0.07,3.0,697.0,No,MORTGAGE,PERSONAL,0
3969,35.0,male,Master,61032.0,16.0,7200.0,11.99,0.12,9.0,693.0,No,RENT,VENTURE,0
3097,25.0,male,Bachelor,47888.0,1.0,8500.0,13.23,0.18,4.0,689.0,No,RENT,VENTURE,1
23213,25.0,female,High School,39805.0,3.0,4900.0,11.49,0.12,2.0,586.0,No,RENT,MEDICAL,1
18723,22.0,female,Associate,45123.0,0.0,15000.0,10.25,0.33,4.0,598.0,No,RENT,PERSONAL,1
8585,28.0,female,Bachelor,40614.0,6.0,8000.0,14.65,0.2,9.0,662.0,No,RENT,PERSONAL,1
19623,31.0,female,High School,64655.0,12.0,6000.0,6.54,0.09,9.0,616.0,No,RENT,PERSONAL,0
27908,22.0,male,Master,65924.0,3.0,7000.0,14.96,0.11,2.0,698.0,No,RENT,MEDICAL,1
1648,28.0,female,Associate,83909.0,4.0,12000.0,14.46,0.14,9.0,697.0,No,RENT,VENTURE,1
28032,23.0,male,Associate,144787.0,2.0,14000.0,9.99,0.1,4.0,659.0,No,RENT,MEDICAL,0
6565,26.0,female,Bachelor,43021.0,6.0,15000.0,13.98,0.35,2.0,620.0,No,RENT,HOMEIMPROVEMENT,1
15455,39.0,female,Associate,77587.0,16.0,6228.0,7.69,0.08,11.0,685.0,No,MORTGAGE,EDUCATION,0
26452,29.0,female,High School,51351.0,4.0,7800.0,13.11,0.15,9.0,579.0,No,MORTGAGE,PERSONAL,0
25992,25.0,female,Bachelor,47587.0,0.0,15000.0,15.34,0.32,3.0,585.0,No,RENT,EDUCATION,1
21283,23.0,male,Associate,142284.0,0.0,19554.0,15.71,0.14,4.0,614.0,No,MORTGAGE,EDUCATION,1
6260,30.0,female,Master,44112.0,7.0,14000.0,7.14,0.32,6.0,602.0,No,RENT,MEDICAL,1
25222,28.0,male,Bachelor,67063.0,3.0,5000.0,12.53,0.07,10.0,589.0,No,RENT,MEDICAL,0
12261,22.0,female,High School,61903.0,0.0,10000.0,9.63,0.16,4.0,579.0,No,MORTGAGE,MEDICAL,0
9526,28.0,male,Bachelor,67116.0,8.0,2400.0,11.01,0.04,8.0,665.0,No,MORTGAGE,EDUCATION,0
27313,24.0,female,Bachelor,55037.0,0.0,5000.0,13.79,0.09,2.0,588.0,No,RENT,MEDICAL,0
14956,23.0,male,Bachelor,86146.0,0.0,9600.0,7.51,0.11,4.0,666.0,No,MORTGAGE,EDUCATION,0
28386,25.0,female,Associate,59543.0,1.0,5600.0,7.49,0.09,3.0,713.0,No,MORTGAGE,MEDICAL,0
16269,29.0,male,Bachelor,226664.0,5.0,25000.0,12.18,0.11,5.0,697.0,No,RENT,HOMEIMPROVEMENT,1
11624,26.0,male,Bachelor,114637.0,4.0,15000.0,15.96,0.13,2.0,603.0,No,MORTGAGE,VENTURE,0
28678,29.0,male,Bachelor,18196.0,7.0,1400.0,11.49,0.08,6.0,672.0,No,RENT,VENTURE,0
27862,27.0,female,Associate,31014.0,4.0,8000.0,14.84,0.26,7.0,620.0,No,RENT,PERSONAL,1
25991,23.0,male,High School,48610.0,4.0,5000.0,14.84,0.1,2.0,577.0,No,RENT,MEDICAL,1
2637,24.0,male,Bachelor,68539.0,0.0,14000.0,12.61,0.2,2.0,617.0,No,RENT,MEDICAL,0
23178,28.0,female,Associate,217122.0,8.0,14339.0,10.24,0.07,5.0,583.0,No,MORTGAGE,MEDICAL,0
27120,27.0,female,Master,76521.0,6.0,8000.0,11.46,0.1,8.0,696.0,No,MORTGAGE,MEDICAL,1
13916,26.0,female,Bachelor,79053.0,3.0,5000.0,7.51,0.06,2.0,671.0,No,MORTGAGE,PERSONAL,0
24619,22.0,male,High School,39160.0,0.0,6800.0,14.11,0.17,2.0,559.0,No,RENT,VENTURE,1
1318,23.0,male,Bachelor,78997.0,0.0,16000.0,14.59,0.2,4.0,662.0,No,RENT,PERSONAL,0
27349,27.0,male,Bachelor,154605.0,6.0,24250.0,14.59,0.16,10.0,627.0,No,RENT,DEBTCONSOLIDATION,1
27751,28.0,male,Master,133240.0,9.0,15000.0,7.9,0.11,6.0,665.0,No,MORTGAGE,HOMEIMPROVEMENT,0
2259,28.0,female,Bachelor,59688.0,6.0,12000.0,14.49,0.2,5.0,714.0,No,RENT,DEBTCONSOLIDATION,1
30810,26.0,male,Associate,55011.0,1.0,4000.0,14.35,0.07,2.0,652.0,No,MORTGAGE,EDUCATION,0
18644,26.0,female,High School,29511.0,6.0,6000.0,10.99,0.2,4.0,578.0,No,MORTGAGE,HOMEIMPROVEMENT,0
17756,43.0,male,High School,74422.0,17.0,11026.0,15.97,0.15,12.0,699.0,No,RENT,DEBTCONSOLIDATION,1
30290,34.0,female,Bachelor,63152.0,15.0,1672.0,11.63,0.03,15.0,700.0,No,RENT,PERSONAL,1
442,29.0,male,Master,43102.0,5.0,5000.0,10.65,0.12,9.0,689.0,No,MORTGAGE,VENTURE,0
26055,37.0,male,High School,54821.0,16.0,7000.0,7.91,0.13,15.0,605.0,No,RENT,EDUCATION,0
1690,23.0,male,Bachelor,54159.0,2.0,12000.0,14.75,0.22,4.0,691.0,No,RENT,PERSONAL,0
6372,30.0,male,Associate,49871.0,6.0,14500.0,13.23,0.29,10.0,682.0,No,RENT,VENTURE,1
19999,24.0,female,Bachelor,71463.0,1.0,9000.0,11.01,0.13,2.0,608.0,No,RENT,EDUCATION,0
21581,22.0,male,High School,65600.0,1.0,14000.0,7.14,0.21,2.0,649.0,No,RENT,MEDICAL,0
3798,30.0,male,Bachelor,130779.0,10.0,7000.0,14.42,0.05,8.0,592.0,No,RENT,EDUCATION,1
26839,23.0,male,Associate,60902.0,3.0,12500.0,8.28,0.21,2.0,691.0,No,RENT,DEBTCONSOLIDATION,0
5400,21.0,male,High School,35547.0,0.0,7400.0,17.56,0.21,3.0,658.0,No,MORTGAGE,EDUCATION,1
2406,26.0,female,Master,44890.0,6.0,5400.0,8.9,0.12,4.0,680.0,No,RENT,MEDICAL,0
31292,21.0,male,Master,18008.0,0.0,3000.0,11.01,0.17,4.0,635.0,No,OWN,HOMEIMPROVEMENT,1
13964,23.0,male,Bachelor,111248.0,0.0,6500.0,8.0,0.06,3.0,603.0,No,RENT,EDUCATION,0
28035,26.0,male,Associate,51109.0,4.0,4800.0,14.27,0.09,2.0,567.0,No,RENT,VENTURE,1
17442,27.0,male,Bachelor,63488.0,2.0,12000.0,15.2,0.19,6.0,675.0,No,MORTGAGE,HOMEIMPROVEMENT,0
27978,33.0,male,Master,47316.0,15.0,7500.0,11.01,0.16,5.0,648.0,No,RENT,VENTURE,1
30129,26.0,male,Associate,90817.0,0.0,7000.0,10.23,0.08,4.0,592.0,No,RENT,PERSONAL,0
4594,27.0,male,Master,68532.0,3.0,20000.0,12.18,0.29,10.0,691.0,No,RENT,HOMEIMPROVEMENT,1
12745,33.0,female,Bachelor,116049.0,10.0,8000.0,13.72,0.07,9.0,671.0,No,MORTGAGE,VENTURE,0
8613,24.0,female,Bachelor,55218.0,5.0,16425.0,13.49,0.3,2.0,621.0,No,RENT,PERSONAL,1
6496,34.0,male,Associate,154645.0,8.0,3000.0,11.01,0.02,10.0,569.0,No,MORTGAGE,DEBTCONSOLIDATION,1
538,25.0,male,Associate,96986.0,2.0,10000.0,7.49,0.1,4.0,705.0,No,MORTGAGE,VENTURE,0
22991,24.0,female,Bachelor,44250.0,2.0,1200.0,13.28,0.03,5.0,632.0,No,RENT,MEDICAL,0
30288,41.0,male,High School,241503.0,20.0,1000.0,10.38,0.0,13.0,611.0,No,MORTGAGE,VENTURE,0
23042,34.0,male,High School,127956.0,12.0,12000.0,10.69,0.09,12.0,675.0,No,MORTGAGE,VENTURE,0
25488,48.0,male,High School,73297.0,26.0,10000.0,13.03,0.14,12.0,671.0,No,RENT,HOMEIMPROVEMENT,0
10258,31.0,male,High School,54823.0,4.0,5000.0,12.19,0.09,9.0,578.0,No,RENT,MEDICAL,1
6979,23.0,male,Master,21949.0,3.0,1700.0,11.11,0.08,3.0,686.0,No,RENT,DEBTCONSOLIDATION,0
23761,27.0,male,Associate,43314.0,8.0,6000.0,7.49,0.14,10.0,669.0,No,RENT,MEDICAL,0
12390,42.0,female,Associate,94319.0,19.0,7000.0,5.42,0.07,15.0,704.0,No,MORTGAGE,DEBTCONSOLIDATION,1
26665,26.0,male,High School,60959.0,2.0,20089.0,7.49,0.33,3.0,617.0,No,RENT,DEBTCONSOLIDATION,1
1663,26.0,male,Bachelor,64550.0,8.0,20000.0,16.35,0.31,4.0,649.0,No,RENT,PERSONAL,1
14336,32.0,male,Master,53457.0,6.0,2200.0,15.65,0.04,5.0,568.0,No,RENT,MEDICAL,1
19905,31.0,male,Associate,30103.0,5.0,4400.0,15.62,0.15,8.0,680.0,No,RENT,VENTURE,1
24203,22.0,male,Associate,18290.0,2.0,1000.0,16.69,0.05,3.0,623.0,No,RENT,VENTURE,1
20125,29.0,female,Master,45695.0,5.0,15000.0,6.03,0.33,10.0,691.0,No,RENT,MEDICAL,1
3228,27.0,female,Master,314504.0,6.0,12821.0,11.81,0.04,5.0,669.0,No,MORTGAGE,DEBTCONSOLIDATION,1
12995,23.0,male,Bachelor,37343.0,1.0,6300.0,14.35,0.17,4.0,583.0,No,RENT,EDUCATION,0
13625,31.0,female,Bachelor,44182.0,8.0,1583.0,13.93,0.04,9.0,688.0,No,RENT,DEBTCONSOLIDATION,1
28976,34.0,male,Associate,60036.0,10.0,3000.0,15.46,0.05,9.0,604.0,No,RENT,DEBTCONSOLIDATION,1
10609,27.0,female,Master,79285.0,5.0,10000.0,12.53,0.13,7.0,649.0,No,MORTGAGE,DEBTCONSOLIDATION,0
2005,22.0,male,High School,131462.0,1.0,10000.0,12.23,0.08,4.0,647.0,No,MORTGAGE,MEDICAL,1
507,27.0,male,Doctorate,48924.0,2.0,16000.0,9.91,0.33,9.0,688.0,No,RENT,MEDICAL,1
2467,30.0,male,Associate,37110.0,9.0,13750.0,13.18,0.37,9.0,621.0,No,RENT,DEBTCONSOLIDATION,1
12382,25.0,female,Associate,28155.0,3.0,8000.0,14.46,0.28,2.0,565.0,No,RENT,HOMEIMPROVEMENT,1
9827,24.0,male,Master,27505.0,6.0,4375.0,16.4,0.16,3.0,607.0,No,RENT,HOMEIMPROVEMENT,1
4262,32.0,female,Bachelor,82672.0,13.0,1000.0,14.72,0.01,9.0,713.0,No,MORTGAGE,EDUCATION,1
