ID,person_age,person_gender,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_home_ownership,loan_intent,loan_status
4280,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(15.63, 17.08)","(0.26, 0.33)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,PERSONAL,1
3121,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(14.17, 15.63)","(0.2, 0.26)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,PERSONAL,1
2005,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(14.17, 15.63)","(0.07, 0.13)","(4.8, 7.6)","(666.0, 712.0)",No,MORTGAGE,MEDICAL,1
3874,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(6.88, 8.34)","(0.26, 0.33)","(2.0, 4.8)","(482.0, 528.0)",No,RENT,PERSONAL,1
25636,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(6.88, 8.34)","(0.0, 0.07)","(2.0, 4.8)","(620.0, 666.0)",Yes,RENT,DEBTCONSOLIDATION,0
3054,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(9.79, 11.25)","(0.13, 0.2)","(7.6, 10.4)","(574.0, 620.0)",No,RENT,MEDICAL,1
6192,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(6.88, 8.34)","(0.2, 0.26)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,PERSONAL,1
5046,"(20.0, 32.4)",female,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(15.63, 17.08)","(0.07, 0.13)","(2.0, 4.8)","(528.0, 574.0)",No,MORTGAGE,DEBTCONSOLIDATION,1
13002,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(12.71, 14.17)","(0.07, 0.13)","(2.0, 4.8)","(620.0, 666.0)",Yes,MORTGAGE,VENTURE,0
4980,"(20.0, 32.4)",female,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(12.71, 14.17)","(0.0, 0.07)","(2.0, 4.8)","(574.0, 620.0)",No,RENT,HOMEIMPROVEMENT,1
3962,"(32.4, 44.8)",female,Bachelor,"(8000.0, 727276.6)","(12.4, 24.8)","(7400.0, 10850.0)","(15.63, 17.08)","(0.13, 0.2)","(13.2, 16.0)","(620.0, 666.0)",No,RENT,VENTURE,1
5865,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(6.88, 8.34)","(0.13, 0.2)","(2.0, 4.8)","(574.0, 620.0)",Yes,RENT,DEBTCONSOLIDATION,0
5379,"(32.4, 44.8)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(11.25, 12.71)","(0.2, 0.26)","(7.6, 10.4)","(620.0, 666.0)",No,RENT,VENTURE,1
1472,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(6.88, 8.34)","(0.13, 0.2)","(2.0, 4.8)","(528.0, 574.0)",No,MORTGAGE,PERSONAL,1
3264,"(32.4, 44.8)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(8.34, 9.79)","(0.13, 0.2)","(13.2, 16.0)","(620.0, 666.0)",No,RENT,EDUCATION,1
5326,"(32.4, 44.8)",female,Associate,"(8000.0, 727276.6)","(12.4, 24.8)","(10850.0, 14300.0)","(15.63, 17.08)","(0.13, 0.2)","(10.4, 13.2)","(666.0, 712.0)",No,RENT,DEBTCONSOLIDATION,1
15545,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(9.79, 11.25)","(0.07, 0.13)","(2.0, 4.8)","(620.0, 666.0)",Yes,RENT,VENTURE,0
476,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(14.17, 15.63)","(0.26, 0.33)","(2.0, 4.8)","(528.0, 574.0)",No,RENT,MEDICAL,1
4478,"(20.0, 32.4)",female,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(12.71, 14.17)","(0.13, 0.2)","(7.6, 10.4)","(574.0, 620.0)",No,RENT,EDUCATION,1
4607,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(15.63, 17.08)","(0.26, 0.33)","(2.0, 4.8)","(666.0, 712.0)",No,RENT,MEDICAL,1
1555,"(20.0, 32.4)",female,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(6.88, 8.34)","(0.0, 0.07)","(2.0, 4.8)","(574.0, 620.0)",Yes,MORTGAGE,DEBTCONSOLIDATION,0
2091,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(18.54, 20.0)","(0.13, 0.2)","(2.0, 4.8)","(528.0, 574.0)",No,RENT,EDUCATION,1
3545,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(9.79, 11.25)","(0.13, 0.2)","(7.6, 10.4)","(620.0, 666.0)",No,RENT,VENTURE,1
12429,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(6.88, 8.34)","(0.13, 0.2)","(2.0, 4.8)","(528.0, 574.0)",Yes,RENT,DEBTCONSOLIDATION,0
6407,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(14300.0, 17750.0)","(9.79, 11.25)","(0.26, 0.33)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,DEBTCONSOLIDATION,1
5170,"(20.0, 32.4)",male,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(9.79, 11.25)","(0.26, 0.33)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,VENTURE,1
2785,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(24650.0, 28100.0)","(15.63, 17.08)","(0.4, 0.46)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,EDUCATION,1
8022,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(9.79, 11.25)","(0.13, 0.2)","(4.8, 7.6)","(574.0, 620.0)",Yes,RENT,EDUCATION,0
4024,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(8.34, 9.79)","(0.13, 0.2)","(2.0, 4.8)","(620.0, 666.0)",Yes,RENT,MEDICAL,0
20719,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(6.88, 8.34)","(0.13, 0.2)","(2.0, 4.8)","(574.0, 620.0)",Yes,MORTGAGE,PERSONAL,0
1303,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(8.34, 9.79)","(0.26, 0.33)","(2.0, 4.8)","(666.0, 712.0)",No,RENT,DEBTCONSOLIDATION,1
697,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(12.71, 14.17)","(0.07, 0.13)","(2.0, 4.8)","(620.0, 666.0)",No,MORTGAGE,MEDICAL,1
17307,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(14.17, 15.63)","(0.13, 0.2)","(2.0, 4.8)","(574.0, 620.0)",Yes,OWN,VENTURE,0
2324,"(32.4, 44.8)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(9.79, 11.25)","(0.13, 0.2)","(4.8, 7.6)","(574.0, 620.0)",No,RENT,DEBTCONSOLIDATION,1
1536,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(9.79, 11.25)","(0.26, 0.33)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,DEBTCONSOLIDATION,1
3016,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(6.88, 8.34)","(0.07, 0.13)","(7.6, 10.4)","(666.0, 712.0)",Yes,MORTGAGE,EDUCATION,0
3779,"(20.0, 32.4)",female,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(14300.0, 17750.0)","(9.79, 11.25)","(0.26, 0.33)","(2.0, 4.8)","(666.0, 712.0)",No,RENT,DEBTCONSOLIDATION,1
16391,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(6.88, 8.34)","(0.07, 0.13)","(4.8, 7.6)","(620.0, 666.0)",Yes,RENT,DEBTCONSOLIDATION,0
6840,"(20.0, 32.4)",female,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(14300.0, 17750.0)","(15.63, 17.08)","(0.33, 0.4)","(7.6, 10.4)","(620.0, 666.0)",No,RENT,EDUCATION,1
2805,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(12.71, 14.17)","(0.2, 0.26)","(2.0, 4.8)","(528.0, 574.0)",Yes,RENT,EDUCATION,0
5173,"(20.0, 32.4)",female,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(12.71, 14.17)","(0.33, 0.4)","(4.8, 7.6)","(574.0, 620.0)",No,RENT,EDUCATION,1
5312,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(9.79, 11.25)","(0.07, 0.13)","(4.8, 7.6)","(574.0, 620.0)",No,RENT,DEBTCONSOLIDATION,1
26863,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(6.88, 8.34)","(0.13, 0.2)","(7.6, 10.4)","(620.0, 666.0)",Yes,RENT,VENTURE,0
5762,"(32.4, 44.8)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(15.63, 17.08)","(0.07, 0.13)","(7.6, 10.4)","(574.0, 620.0)",Yes,MORTGAGE,PERSONAL,0
16629,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(9.79, 11.25)","(0.0, 0.07)","(2.0, 4.8)","(620.0, 666.0)",Yes,MORTGAGE,PERSONAL,0
25987,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(9.79, 11.25)","(0.07, 0.13)","(2.0, 4.8)","(528.0, 574.0)",Yes,RENT,MEDICAL,0
3568,"(32.4, 44.8)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(9.79, 11.25)","(0.26, 0.33)","(7.6, 10.4)","(574.0, 620.0)",No,RENT,MEDICAL,1
5293,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(12.71, 14.17)","(0.07, 0.13)","(4.8, 7.6)","(574.0, 620.0)",No,RENT,HOMEIMPROVEMENT,1
3731,"(20.0, 32.4)",female,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(9.79, 11.25)","(0.07, 0.13)","(2.0, 4.8)","(620.0, 666.0)",No,MORTGAGE,DEBTCONSOLIDATION,1
25148,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(5.42, 6.88)","(0.07, 0.13)","(2.0, 4.8)","(528.0, 574.0)",Yes,MORTGAGE,PERSONAL,0
1457,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(12.71, 14.17)","(0.2, 0.26)","(2.0, 4.8)","(482.0, 528.0)",No,RENT,EDUCATION,1
4615,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(8.34, 9.79)","(0.4, 0.46)","(7.6, 10.4)","(666.0, 712.0)",No,RENT,HOMEIMPROVEMENT,1
3275,"(20.0, 32.4)",male,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(15.63, 17.08)","(0.0, 0.07)","(2.0, 4.8)","(528.0, 574.0)",No,RENT,HOMEIMPROVEMENT,1
2128,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(11.25, 12.71)","(0.2, 0.26)","(2.0, 4.8)","(666.0, 712.0)",No,RENT,VENTURE,1
6169,"(32.4, 44.8)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(15.63, 17.08)","(0.0, 0.07)","(4.8, 7.6)","(620.0, 666.0)",No,MORTGAGE,PERSONAL,1
21795,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(12.71, 14.17)","(0.07, 0.13)","(4.8, 7.6)","(620.0, 666.0)",Yes,RENT,DEBTCONSOLIDATION,0
23309,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(9.79, 11.25)","(0.0, 0.07)","(2.0, 4.8)","(574.0, 620.0)",Yes,RENT,EDUCATION,0
9244,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(6.88, 8.34)","(0.13, 0.2)","(2.0, 4.8)","(620.0, 666.0)",Yes,MORTGAGE,EDUCATION,0
2057,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(12.71, 14.17)","(0.07, 0.13)","(7.6, 10.4)","(620.0, 666.0)",No,RENT,MEDICAL,1
6694,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(11.25, 12.71)","(0.0, 0.07)","(7.6, 10.4)","(620.0, 666.0)",No,MORTGAGE,PERSONAL,1
29681,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(9.79, 11.25)","(0.07, 0.13)","(2.0, 4.8)","(620.0, 666.0)",Yes,RENT,MEDICAL,0
23497,"(20.0, 32.4)",female,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(6.88, 8.34)","(0.0, 0.07)","(2.0, 4.8)","(482.0, 528.0)",Yes,MORTGAGE,DEBTCONSOLIDATION,0
14825,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(5.42, 6.88)","(0.07, 0.13)","(7.6, 10.4)","(666.0, 712.0)",Yes,MORTGAGE,DEBTCONSOLIDATION,0
3678,"(32.4, 44.8)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(14.17, 15.63)","(0.07, 0.13)","(4.8, 7.6)","(666.0, 712.0)",No,RENT,DEBTCONSOLIDATION,1
1787,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(6.88, 8.34)","(0.26, 0.33)","(7.6, 10.4)","(620.0, 666.0)",No,RENT,DEBTCONSOLIDATION,1
9801,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(11.25, 12.71)","(0.07, 0.13)","(2.0, 4.8)","(528.0, 574.0)",Yes,RENT,MEDICAL,0
25643,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(5.42, 6.88)","(0.07, 0.13)","(2.0, 4.8)","(482.0, 528.0)",Yes,RENT,DEBTCONSOLIDATION,0
6261,"(32.4, 44.8)",male,Master,"(8000.0, 727276.6)","(12.4, 24.8)","(7400.0, 10850.0)","(9.79, 11.25)","(0.07, 0.13)","(10.4, 13.2)","(574.0, 620.0)",No,MORTGAGE,DEBTCONSOLIDATION,1
19852,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(9.79, 11.25)","(0.07, 0.13)","(2.0, 4.8)","(666.0, 712.0)",Yes,MORTGAGE,DEBTCONSOLIDATION,0
2355,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(15.63, 17.08)","(0.13, 0.2)","(4.8, 7.6)","(666.0, 712.0)",No,RENT,MEDICAL,1
30351,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(8.34, 9.79)","(0.07, 0.13)","(2.0, 4.8)","(574.0, 620.0)",Yes,MORTGAGE,EDUCATION,0
22175,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(9.79, 11.25)","(0.0, 0.07)","(2.0, 4.8)","(620.0, 666.0)",Yes,RENT,EDUCATION,0
11703,"(32.4, 44.8)",male,Associate,"(8000.0, 727276.6)","(12.4, 24.8)","(3950.0, 7400.0)","(6.88, 8.34)","(0.13, 0.2)","(13.2, 16.0)","(574.0, 620.0)",Yes,OWN,PERSONAL,0
2054,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(14.17, 15.63)","(0.07, 0.13)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,MEDICAL,1
6604,"(20.0, 32.4)",male,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(8.34, 9.79)","(0.26, 0.33)","(4.8, 7.6)","(666.0, 712.0)",No,RENT,DEBTCONSOLIDATION,1
3651,"(20.0, 32.4)",female,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(5.42, 6.88)","(0.13, 0.2)","(2.0, 4.8)","(666.0, 712.0)",No,RENT,EDUCATION,1
5349,"(32.4, 44.8)",female,Associate,"(8000.0, 727276.6)","(12.4, 24.8)","(7400.0, 10850.0)","(12.71, 14.17)","(0.13, 0.2)","(7.6, 10.4)","(666.0, 712.0)",No,RENT,EDUCATION,1
13408,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(9.79, 11.25)","(0.0, 0.07)","(2.0, 4.8)","(666.0, 712.0)",Yes,MORTGAGE,PERSONAL,0
2604,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(6.88, 8.34)","(0.07, 0.13)","(7.6, 10.4)","(620.0, 666.0)",No,RENT,DEBTCONSOLIDATION,1
8267,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(6.88, 8.34)","(0.13, 0.2)","(2.0, 4.8)","(666.0, 712.0)",Yes,MORTGAGE,PERSONAL,0
2828,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(11.25, 12.71)","(0.0, 0.07)","(7.6, 10.4)","(574.0, 620.0)",No,RENT,EDUCATION,1
9598,"(20.0, 32.4)",male,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(6.88, 8.34)","(0.0, 0.07)","(2.0, 4.8)","(528.0, 574.0)",Yes,MORTGAGE,VENTURE,0
3665,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(5.42, 6.88)","(0.07, 0.13)","(4.8, 7.6)","(574.0, 620.0)",Yes,RENT,PERSONAL,0
2934,"(32.4, 44.8)",female,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(14300.0, 17750.0)","(15.63, 17.08)","(0.07, 0.13)","(4.8, 7.6)","(620.0, 666.0)",No,MORTGAGE,PERSONAL,1
1178,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(8.34, 9.79)","(0.13, 0.2)","(4.8, 7.6)","(620.0, 666.0)",No,RENT,DEBTCONSOLIDATION,1
4914,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(9.79, 11.25)","(0.2, 0.26)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,DEBTCONSOLIDATION,1
5381,"(32.4, 44.8)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(14.17, 15.63)","(0.33, 0.4)","(7.6, 10.4)","(666.0, 712.0)",No,RENT,PERSONAL,1
5600,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(14300.0, 17750.0)","(15.63, 17.08)","(0.13, 0.2)","(2.0, 4.8)","(574.0, 620.0)",No,RENT,DEBTCONSOLIDATION,1
4314,"(32.4, 44.8)",female,Associate,"(8000.0, 727276.6)","(12.4, 24.8)","(24650.0, 28100.0)","(15.63, 17.08)","(0.2, 0.26)","(16.0, 18.8)","(620.0, 666.0)",No,RENT,HOMEIMPROVEMENT,1
9005,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(8.34, 9.79)","(0.07, 0.13)","(2.0, 4.8)","(574.0, 620.0)",Yes,MORTGAGE,EDUCATION,0
2381,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(9.79, 11.25)","(0.07, 0.13)","(2.0, 4.8)","(666.0, 712.0)",No,RENT,DEBTCONSOLIDATION,1
3009,"(20.0, 32.4)",male,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(15.63, 17.08)","(0.07, 0.13)","(7.6, 10.4)","(574.0, 620.0)",No,RENT,MEDICAL,1
3553,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(9.79, 11.25)","(0.13, 0.2)","(2.0, 4.8)","(666.0, 712.0)",No,MORTGAGE,MEDICAL,1
8966,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(21200.0, 24650.0)","(9.79, 11.25)","(0.26, 0.33)","(7.6, 10.4)","(574.0, 620.0)",Yes,MORTGAGE,DEBTCONSOLIDATION,0
5523,"(20.0, 32.4)",female,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(9.79, 11.25)","(0.33, 0.4)","(7.6, 10.4)","(574.0, 620.0)",No,RENT,PERSONAL,1
3526,"(32.4, 44.8)",female,Associate,"(8000.0, 727276.6)","(12.4, 24.8)","(7400.0, 10850.0)","(12.71, 14.17)","(0.07, 0.13)","(16.0, 18.8)","(712.0, 758.0)",No,MORTGAGE,DEBTCONSOLIDATION,1
4667,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(14300.0, 17750.0)","(11.25, 12.71)","(0.26, 0.33)","(4.8, 7.6)","(528.0, 574.0)",No,RENT,DEBTCONSOLIDATION,1
6892,"(32.4, 44.8)",male,Master,"(8000.0, 727276.6)","(12.4, 24.8)","(10850.0, 14300.0)","(18.54, 20.0)","(0.13, 0.2)","(7.6, 10.4)","(620.0, 666.0)",No,MORTGAGE,MEDICAL,1
17447,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(9.79, 11.25)","(0.0, 0.07)","(4.8, 7.6)","(482.0, 528.0)",Yes,MORTGAGE,VENTURE,0
14149,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(6.88, 8.34)","(0.0, 0.07)","(2.0, 4.8)","(620.0, 666.0)",Yes,MORTGAGE,PERSONAL,0
4383,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(24650.0, 28100.0)","(12.71, 14.17)","(0.26, 0.33)","(4.8, 7.6)","(620.0, 666.0)",No,MORTGAGE,HOMEIMPROVEMENT,1
17350,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(8.34, 9.79)","(0.07, 0.13)","(2.0, 4.8)","(574.0, 620.0)",Yes,MORTGAGE,VENTURE,0
